
"ID_REF"	"GSM878095"	"GSM878096"	"GSM878097"	"GSM878098"	"GSM878099"	"GSM878104"	"GSM878105"	"GSM878106"	"GSM878107"	"GSM878108"
"213552_at"	553.8	658.7	711.6	770.5	364.5	392.4	361.5	392.3	267	393.6
"213553_x_at"	231.1	183.7	203.9	96.4	25.8	379.5	1312.3	27.7	434.2	128.1
"213554_s_at"	1460.5	3176	1958.1	1283.2	2485	2332.6	2496.1	2903.9	3406.1	2678.4
"213555_at"	1530.9	893.8	1309.5	1208.6	1372	1635	1149.3	1037.6	1480.5	1201.5
"213556_at"	531.5	501.2	554.8	741.7	369.4	574.1	772.7	482.1	500.1	565
"213557_at"	368.3	441.1	323.1	504.1	397.1	543.3	829.7	487.9	776.8	399
"213558_at"	137.1	80.3	43.2	31	9.9	116.1	205.6	75.3	100.3	25.6
"213559_s_at"	69.8	30.6	112.8	17	35.7	34.5	393.8	113.2	92.7	35.9
"213560_at"	356.4	287.8	270.9	254.4	233.5	563.6	549.9	47.9	259.4	278.4
"213561_at"	258.7	377.7	381.4	227.1	167.4	6.3	202.6	34.6	249.8	35.4
"213562_s_at"	306.5	563.4	482	334.3	464.6	421.6	592.8	577.9	637.6	750.5
"213563_s_at"	89.9	236.8	181.7	250.4	150.8	252.2	489.6	125.9	110.5	304.7
"213564_x_at"	42398.8	38028.7	35357.9	36008.6	49634.8	35288.4	28079.3	37898.8	48536.2	41166.6
"213565_s_at"	168.3	36.9	216.9	227.8	89.6	213.1	116.7	168.2	185.6	210.4
"213566_at"	7.1	5.4	17.4	9.7	9.3	5.7	60.9	9	90.5	8
"213567_at"	2316	1502.6	2028.7	2168.1	1659.6	2597.5	1524.5	1816.4	2059.9	1884.2
"213568_at"	326.4	228.4	771.3	1088.2	207.2	373.9	232	347.6	487.7	160.5
"213569_at"	111	135.2	120.7	35.2	48.4	102.2	233.2	165.3	124.1	142.3
"213570_at"	350.5	454	457.6	415.9	510.4	330.9	760.6	368.8	520.4	305.5
"213571_s_at"	6571.2	6256.9	10100.7	9523.1	9727	6476.2	5195.8	4269.3	5100.6	6429.6
"213572_s_at"	2380.7	1507.5	2057.5	1902.1	1803.4	1294.3	1284.9	1359.4	961.3	837.2
"213573_at"	3314.2	2484	3824.8	5317.2	3624.6	3472.8	3761.6	3929	5767.9	4016.7
"213574_s_at"	7824.6	5636.7	5955.5	9426.2	5700.7	7941	7502.7	6662.1	8621.3	6354.1
"213575_at"	367	438.8	195.6	464.8	188.6	256.2	118.2	217.5	52	239.6
"213577_at"	638.4	977.1	753.6	842.1	464.8	636.2	795.7	751.3	1209.4	1179.6
"213578_at"	2805.1	2345.3	2469.3	2170.3	2309.3	1885.5	1892.4	2745.8	1450.5	2145.2
"213579_s_at"	495.5	776.9	591	609.3	728.7	809.8	818.6	793.7	799.1	720.7
"213580_at"	64.1	42.5	3.4	13.3	66.1	51.1	26.5	14.2	126.5	9.3
"213581_at"	1130.9	745.6	1157.7	1268.7	1587.5	737.5	621	1298	1156.5	891.9
"213582_at"	172.4	103.5	161.7	83.6	122.1	110.1	87.6	134	191.5	166.5
"213583_x_at"	72608.3	50447.5	58970.4	55113.3	66845.8	88038.4	95843.3	82812.7	93887.9	78229.6
"213584_s_at"	230.8	421.9	248	138.5	343	272.2	597.2	301.8	438.6	309
"213585_s_at"	94.7	151	40	107.2	170	21	86.8	75	27.1	82
"213586_at"	12.1	10.1	21.9	115.2	14.1	38.1	80.2	67.6	51.8	62.8
"213587_s_at"	1822.4	1388	1698.3	1758.7	1350.6	2550.8	1708.2	2808.6	1578	1983.3
"213588_x_at"	39498.2	24966.2	32487.9	32992.3	34915.2	35721.4	39902.8	24982.4	49478.6	32640.6
"213589_s_at"	463.1	427.7	354.1	466.6	439.2	227.8	85.9	323.2	225.5	352.3
"213590_at"	503	390.9	391.5	287.8	384.4	503.7	516.3	482.1	365	419.7
"213591_at"	283.8	159.3	400.3	517.7	459.9	298.8	476.2	150.8	232.4	354.6
"213592_at"	126.4	81.6	36.5	18.8	15.9	39.9	232.1	27.4	37.5	57.6
"213593_s_at"	1052.8	1013.2	410.8	1240.7	460.5	664	602.3	601.5	731.9	382.4
"213594_x_at"	3527.5	1806.4	3041.9	1600.9	2682.5	1265.6	1208	3048.4	2715.8	1940.4
"213595_s_at"	243.7	471.3	249	309.7	362.3	291.7	399.6	144.8	250.1	251
"213596_at"	60.6	173.4	157.5	344.3	190.2	301.5	436.1	97.1	180.2	262.2
"213597_s_at"	24.2	122.3	81.6	156.7	30.3	11.4	28.8	21	14.1	23.6
"213598_at"	2359.9	1721	1972.7	1708.3	1715.9	1636	1445.4	1873.7	1711.2	1970.2
"213599_at"	574.7	676	466.4	419.9	799	113.8	165.9	369.8	359.6	550.6
"213600_at"	956.4	1004.9	525.5	639	705.1	840.3	1093.4	929.6	483.4	539
"213601_at"	192	169.1	132	106.3	166.2	261.7	755.4	167.3	222	374
"213602_s_at"	91.6	240.4	15.5	23.3	8.6	35.6	359.6	187.8	58.5	31.2
"213603_s_at"	6610	5477.7	3561.9	2264.4	6303.3	6367.1	6313.3	6687.7	6659.6	6141.9
"213604_at"	3684.8	5319.6	3554.3	4015.3	4801.1	4690.1	4058.6	3826.4	3498	4123.8
"213605_s_at"	958.7	576.1	289.1	593.2	373.7	380.3	873	183.5	639.7	402.3
"213606_s_at"	1568	4021.2	743.5	331.4	882.5	4271.2	2397.3	7311.7	4575.3	3424.1
"213607_x_at"	614.8	942.8	735.2	696.1	827.6	1002.9	1101.4	1440.5	982.9	891.9
"213608_s_at"	1374.9	1774.5	1156.9	1187.5	1803.9	2044	1936.8	1111.4	1750.5	1415.7
"213609_s_at"	24	127.6	45.3	86.8	136.8	63.9	381.2	93.7	75.6	30.3
"213610_s_at"	248.3	131.3	271.2	424.9	304.9	182.3	249.5	129.2	255	168.4
"213611_at"	69.4	39.7	22.4	53.1	40.8	37.5	678.4	51.7	42.6	47.3
"213612_x_at"	18504.9	20888.1	18104.8	17668.4	20560.2	20626.1	17379.5	16973.3	22497.2	17306.3
"213613_s_at"	122.4	209.1	140.9	141.1	92.2	150.7	455.9	128.2	171.4	228.9
"213614_x_at"	91632.5	64325.6	78175.1	71903.7	87793.4	108222.9	114372.7	104735.7	117426.8	107693
"213615_at"	346.3	304.8	357.6	343.8	382.8	413.7	514.9	276.3	367.7	304.5
"213616_at"	2609.1	1472.2	2142.3	2128.7	1433.7	2582	3822.2	1521.8	2021.2	2022.8
"213617_s_at"	7268.3	6278.8	4916.8	4571.7	5167.1	4383.5	5989.1	7101.1	7237.3	7099
"213618_at"	11.8	23.4	38.7	55	76.2	95.7	77.9	41.2	7.6	61.8
"213619_at"	42567.9	23861.6	25652.2	28166.9	24954.5	28353.5	16246	27827.9	37451.4	20938.6
"213620_s_at"	590.6	339.4	1323.4	24.5	138.6	683.5	1243.7	1015.7	357.1	425.4
"213621_s_at"	139.8	264.8	341.2	177.1	154.2	134.3	355.9	17.5	14.2	28.9
"213622_at"	188	297.3	159.7	240.1	343.8	270.4	572.5	89.2	599.3	248.3
"213623_at"	1131.5	705.5	830.1	706.7	405.9	524.5	704.3	532.6	647.8	831.1
"213624_at"	1020.7	1264.1	1835	1461.8	1961.8	827.2	767.7	1161.1	900.3	1089.3
"213625_at"	656.3	464.2	521.9	643.8	586.8	615.3	554.7	613.6	919.2	804.4
"213626_at"	1044.5	1134	1228	1656.2	1277.9	1399.9	1330.3	1037.1	966.6	1046
"213627_at"	3057.3	4651	3742.1	4436.8	4368.9	2611.7	2223.5	4849.6	3311.5	2987.3
"213628_at"	1548.9	1596.8	1857.6	1631.2	2008.6	1575.6	1224.1	1730.5	1263	1506.2
"213629_x_at"	2632.2	2859.5	2126.8	2216.7	1581.9	2093.2	2551.5	1717.2	2833.9	2393.2
"213630_at"	254.7	480.5	196.9	391.7	499.7	785.2	931.4	360.3	382.3	147.4
"213631_x_at"	147.7	192.7	64.3	125.5	107.1	52.1	295.8	85.3	170.3	70.4
"213632_at"	253.1	387.2	229	228.1	369.6	379.7	621.2	298.9	308.8	329.8
"213633_at"	34.5	351.1	164.1	127	312.7	259.8	335.7	191.7	740.5	328.7
"213634_s_at"	524.2	437.5	409.3	518.5	536.7	1327.9	1074.6	535.8	591	470.2
"213635_s_at"	200	165.5	199.3	236.8	233.4	185.6	625.2	197.7	199	225.3
"213636_at"	39.1	184.7	113.2	41.9	28.3	101.3	139.9	27.4	269.7	31.1
"213637_at"	833.3	717.3	1065.6	1361.7	838.5	466.7	642.5	473.8	585.3	500
"213638_at"	15.6	20.4	8.2	23.4	10.6	8.7	75.9	5.3	10.9	9.2
"213639_s_at"	461.8	513.1	427.6	400.6	489.5	643.5	679	485.6	653.6	492
"213640_s_at"	6576.3	13795.8	11169.4	3915.4	9574.4	8063.6	9279.1	16036.8	12999.3	12927.4
"213641_at"	321.1	174.4	16.3	148.9	139.2	100.2	714.7	96	198.9	251.9
"213642_at"	976.1	1059.8	449.9	467.6	712.5	1071.7	1429.1	1045.8	1225.7	891.9
"213643_s_at"	277.6	477.3	332.8	153.4	331.3	440.9	129	299	441.6	479.9
"213644_at"	807.4	662	986.7	943	848.1	660.9	736.8	618.7	916	636.6
"213645_at"	1595	1241.7	327	1229.2	970.8	733.9	526.1	423.5	703.9	567.5
"213646_x_at"	57487.5	50745	49186.3	39495.5	62528.6	44225	46444.7	65587.9	68781.3	56439.5
"213647_at"	378.1	298.5	231.1	262.4	468.7	234	92	162	182.4	298.1
"213648_at"	514.7	479.6	417.7	662.9	826.4	588.1	710.9	366.8	627.9	510.3
"213649_at"	1341.9	1180.1	1287.9	1709	1616.3	1295.7	719.6	1032.8	1516.8	960.9
"213650_at"	785.9	530.8	304.2	472.2	515.8	375.2	878.9	262.9	657.7	284
"213651_at"	78.4	173.7	53.1	50.3	155.8	63.8	197.8	114.4	145.8	58.1
"213652_at"	580.8	224.9	772.7	1212.6	400.1	470.2	332.8	244.4	482.1	526.6
"213653_at"	428.2	537.5	550	673.9	507.5	531	686.2	410.5	618.9	253
"213654_at"	646.3	701.4	991.8	461.4	965.3	685.6	940.5	737.9	554.2	666.9
"213655_at"	36429.8	7673.7	30477.3	26553.8	10094.9	9155.7	18517.5	24635	13071.6	14558.9
"213656_s_at"	9492.9	8859.5	13174.3	13552.7	12104.3	9559.2	9838.4	7824.9	7537.1	10366.2
"213657_s_at"	1302.4	642.1	985.7	1970.6	584.4	483.3	1107.3	464.9	974.5	1047.2
"213658_at"	734.6	583.1	523.8	860.3	403.8	424	1083	434.2	652.7	994.5
"213659_at"	312.9	250.2	432.2	380.6	322.1	319.1	503.3	269.7	333.2	170
"213660_s_at"	29.3	127.5	80.8	60.1	302.6	191.3	90.4	381	27.7	182.1
"213661_at"	1990.4	1470.1	2342.8	7882.8	941.1	1326.5	1447.6	937.9	1823.8	970.7
"213662_at"	20.6	89.1	76	75	58.1	132.9	404.9	92.2	152.5	71.8
"213663_s_at"	54.9	36.1	8.4	44.8	7.4	8.8	92	103.6	46.9	45.6
"213664_at"	6010.5	3393.8	5738.7	5946.4	7274.6	4599.3	4557.4	6461.2	4390.5	3384.5
"213665_at"	229.6	33	97.1	105.2	5.3	63.5	467.1	128.5	25.6	282.2
"213666_at"	307	275.3	283.3	434.4	214.1	416.8	748.5	263.2	593.7	311.4
"213667_at"	13.4	25.7	31.8	12.3	123.7	138	69.8	94.8	59.6	25
"213668_s_at"	1660.8	1275.9	832.3	988.1	461.5	2150.7	1101.2	871.4	1282	2595.5
"213669_at"	51.8	49.7	22.1	38.3	194.2	51.5	125.3	57.6	288.1	108
"213670_x_at"	666.8	571.7	674.7	1104.3	1145.4	1097.4	973.8	828.9	1300.7	1018.4
"213671_s_at"	7290.6	11448.5	6215	5623	5685.4	8553.1	5294.5	6464.5	6392	9442.5
"213672_at"	411.2	506.3	224.1	365.2	189.7	399.3	750.5	194.1	296.6	322.1
"213673_x_at"	66.8	55.8	15.7	73.6	114.8	21.7	211.6	154.4	51.3	52.9
"213674_x_at"	21.1	9.9	13.7	5.8	22	70.2	152.7	10.2	46.9	80.7
"213675_at"	3375.2	3238.2	3278.5	3575	2456.2	4098	3171.5	3346.9	2240.9	4236.5
"213676_at"	120.2	29.3	94.7	21.3	28.5	31.3	71.1	170.8	54	35.9
"213677_s_at"	2138.3	2593.1	2265.2	3431	2968.5	1940.9	1891.5	2008.6	2876.8	2141.9
"213678_at"	19.6	74.3	53.4	84.7	32	51.7	421.8	117.5	140.8	154.7
"213679_at"	301.5	489.7	152	222.3	284.4	288	307.9	235.3	212.9	240.7
"213680_at"	103.6	88.7	76.8	28.3	113.2	29.4	141.7	127.5	32.8	21.1
"213681_at"	378.5	400.8	448.5	344.4	516.2	484.4	1088.8	602	492.5	394.5
"213682_at"	4217.4	3364.3	3740.7	3363.2	3396.3	3170.6	3298.1	4628.2	3683.5	3629.3
"213683_at"	12.8	10.6	11.9	6.2	17.9	11.9	56.4	5.8	9.3	3.5
"213684_s_at"	2769.2	2402.9	1623.9	1035.6	1528.9	2229.4	1600.9	1325	741.1	4329.1
"213685_at"	454.2	467.8	489	558.4	387.3	437.3	787.5	486.6	1091.7	596.7
"213686_at"	779.4	500.4	1038.1	1252	491.8	889.3	528	660.3	717.6	542.3
"213687_s_at"	44280.4	37348.9	38058.3	37386.5	39773.6	52644.3	59739.6	43006.5	68603.8	53784.6
"213688_at"	235	519.1	606.7	417.3	670	428.8	516.1	920.1	395.5	440.9
"213689_x_at"	5164.7	3468.6	5804.1	4811.8	5331.6	4865.3	5001	4089.3	3468.4	5415.2
"213690_s_at"	38.3	179.2	90.5	13	119.3	32.6	76.7	46.8	35	116.9
"213691_at"	253.5	145.5	106.8	39.4	188.1	202.7	339.7	263.9	157.1	119.2
"213692_s_at"	24.5	240.3	43.6	147.6	200.8	168.3	281.7	262.3	178.5	60.1
"213693_s_at"	564.6	514.3	712.3	779.7	354.5	646.1	541.6	543.5	186.5	363.1
"213694_at"	1970.8	1647.3	1686.1	1771.3	1265.6	2453.5	1587.4	1470.5	1865.7	1620.1
"213695_at"	17.2	69.5	19	94	8	81.5	411.4	57.7	159.8	121.7
"213696_s_at"	2260.7	2687.5	2553.7	1961.6	2692	2564.8	1066.9	2615	2911.5	2373.9
"213697_at"	138.1	130.7	36.8	63.5	80.9	11.4	307.3	95.6	70.8	89.9
"213698_at"	3977.3	3965.3	5924.3	5881.6	4393.7	5120.8	3742.5	5039.6	4205.5	4942.7
"213699_s_at"	34642.3	30602.5	37847.8	31453.7	40692.1	30977.8	29870.2	35407.8	30219.3	33313.3
"213700_s_at"	700.5	483.7	268.1	450.8	575	549.3	391.8	646.1	558.2	485.1
"213701_at"	2664.1	1564	2485.5	3338.3	2934.1	2583.5	2445	1882	2797.3	2185.5
"213702_x_at"	10591.1	8449.9	12600.7	12587.1	13097	12061.6	13262.1	16951.8	13678.9	14950.9
"213703_at"	414.7	413.4	339.7	325.4	289.2	223.9	65.8	210.4	124.8	173.5
"213704_at"	1595.9	1678.9	1452.2	1471.4	2139.5	1784.6	1569.6	1257.6	2444.8	1801.2
"213705_at"	671.4	320.5	348.1	497.1	341.5	729.1	945.3	565.4	620.4	559.2
"213706_at"	23.8	31.4	15.2	8.7	15.6	18.9	97.8	9.9	71.3	15.4
"213707_s_at"	630.6	640.2	614.6	324.3	539.8	544.8	1325.1	665.5	992.4	757.6
"213708_s_at"	2527.9	3168.4	3383.2	3097.8	5099.7	3124.3	3944.4	2997.2	2840.2	2692.4
"213709_at"	307.7	203	275.4	397.2	364.2	189.6	298.3	223.2	319.4	277
"213710_s_at"	1386.8	667.7	1074.4	787.8	877.1	946.4	982.7	1611.8	1390	1378.6
"213711_at"	1287.7	737.6	1240.7	54.6	2902.4	1507.3	193.6	485.2	1204.4	321.3
"213712_at"	7.1	57.4	69.1	75.3	59.2	15.4	105.1	28.3	74.1	43.7
"213713_s_at"	66.6	273	118.7	130.9	134.3	233.4	276.5	103.6	351	255.7
"213714_at"	156.2	61	39.7	54.1	6.4	14.4	453.4	16.3	21.3	7.9
"213715_s_at"	40.8	12.1	27.4	18.4	75.4	11.6	108.4	16.5	30.3	21.8
"213716_s_at"	670.4	208.2	362.8	588.7	560.2	96.4	298.5	1459.9	418.5	510.3
"213717_at"	36.1	38.7	30.7	18.5	55.2	30.2	234.9	43	57.8	38.4
"213718_at"	404.7	308.4	295.5	342.3	462.1	280.2	56	269.3	280.9	280.1
"213719_s_at"	48.8	85.3	7.8	32.8	14.6	33.9	178.5	157.1	32.7	49.1
"213720_s_at"	1672.8	3325.1	1578.5	1616.8	2425.6	1553.3	1380.2	1440.6	1427	1832.1
"213721_at"	141.3	128.2	91.6	91.6	25.3	125.3	851.9	65.3	156.6	91.8
"213722_at"	26.2	14.4	8.2	24.5	15.5	50.8	69.2	76.1	27.5	24.9
"213723_s_at"	21.2	26.8	13.3	22.2	33.2	168.5	377.1	48.1	66.5	161.1
"213724_s_at"	833.2	708	894.3	642.3	659.6	906.6	848.6	1319	941.4	1124.9
"213725_x_at"	3318.9	6676.7	8476.4	2446.5	5466.2	4420.2	2324.1	3717.8	1635	3140.2
"213726_x_at"	20851.8	24763.7	18562.7	13413.6	25565.9	14996.3	10284.9	21120.3	20526	18316.5
"213727_x_at"	2202.4	2158.1	3177.8	2659.4	1925.5	2373.5	270.5	3011.5	2094.5	2715.1
"213728_at"	344.8	667.2	877.8	1606.4	1113.6	934.6	348.2	780.7	282.5	364.2
"213729_at"	7048.7	6490	5825.7	6263.8	8874.6	4570	3631.2	5029.7	4236.5	4099.9
"213730_x_at"	1470.5	1813.1	1038.3	1189.5	1664.3	1109.6	1049.9	819.7	1053.9	1188.9
"213731_s_at"	236	44.6	125.8	31.5	150.6	93.6	144.5	80	221.4	239.4
"213732_at"	104.2	162.6	81.3	137	147.1	195.3	558.1	95.2	189.6	121.1
"213733_at"	158.2	138.2	146.7	171.8	197.6	182.4	449.3	199.9	103.2	194.2
"213734_at"	5778.7	3337.8	4736.5	2519.7	2973.3	3183.8	3481.2	4026.8	2844.7	4335.6
"213735_s_at"	18270.5	16022.9	24798.4	21410.6	18192.6	23183.2	24599.3	24588.6	19753.2	23127.3
"213736_at"	208	321.2	404.4	396.8	236.8	242.9	95.4	271	54.3	59.8
"213737_x_at"	4236.2	3191.5	3931.2	5055.7	3348.9	3649.3	6556.2	2699.7	3872.8	2660.8
"213738_s_at"	37988.1	31228.7	36899.4	34630.9	40112.5	30368.1	27842.2	35334.8	36894.8	34660.5
"213739_at"	627.7	579	643.3	691.6	501.9	466.2	448	505.4	466.2	741.5
"213740_s_at"	54.4	83.3	11.4	18.3	56.9	97.8	63.4	177.9	15.4	11.2
"213741_s_at"	1165.1	1801.5	1470.5	1141.9	1632.7	1697.6	794.8	2327.7	1493.5	1915.8
"213742_at"	2530.2	690.6	1212.1	1879.5	493.9	1833.6	867.7	889.6	705.9	711.1
"213743_at"	1143.1	1091.9	1292.7	1567.3	1474.9	1471.1	970.9	990	1096.3	1257.5
"213744_at"	90.3	86.1	14	184.6	112.8	29.3	510.9	67.5	107.7	169.9
"213745_at"	47.3	3.7	3.5	150.2	73.1	147.7	37	12.6	28	32.1
"213746_s_at"	18823.3	27351.1	12270	10912	14128.1	34229.3	31161	26197.4	21205.4	31473.9
"213747_at"	226.1	151.5	224.3	236.1	272.3	103.6	281.2	345	416.5	340
"213748_at"	497.7	487.6	270.5	391.2	244.8	351.5	716.8	294.6	475.4	373.4
"213749_at"	26.6	13	29.3	137.5	87.1	137.4	153.7	102.1	116.2	36.8
"213750_at"	1732.3	1089.4	900.5	888.4	1658.6	2088.7	1245.7	914.8	2056	828.2
"213751_at"	131.6	199.3	88.3	93	143.7	281	581.7	265.6	233.9	185.9
"213752_at"	44	21.9	33.9	33.4	40.5	106.5	193.1	34.5	53	243.8
"213753_x_at"	2336.9	888.5	1276.6	1097.2	1873.6	2569.4	3106.4	3162.7	3029.8	1402
"213754_s_at"	4510.4	4963.4	5246.1	5979.5	5126.2	4056.4	3414.5	3451.4	3492.9	4042.7
"213755_s_at"	160.2	46.5	137	96.7	49.2	50.2	1061.4	35.5	39.3	36.2
"213756_s_at"	369.8	581.4	191.9	122.4	177.3	573	517.8	909.8	973.4	766.4
"213757_at"	2696.7	8866.1	7600.1	6964	3610.3	3545.2	2391.8	3525	3494.8	8736
"213758_at"	235.3	217.8	199.2	318.2	284.8	311	129.3	164.7	135.8	178.1
"213759_at"	112.6	25.1	6.8	11.7	97.5	43.7	74.2	12.6	187.1	134.7
"213760_s_at"	1066.4	1459.9	1232.9	1237.1	1448	1284.8	1620.5	2016.1	2443.2	2774.3
"213761_at"	712	1184.5	759.6	857.3	873	568.3	566.1	649.4	1323.3	905.1
"213762_x_at"	6056.8	5765.4	6458.8	4580.3	6228.7	4190	2883.4	3168.6	7389.3	4943.9
"213763_at"	331.8	838	393.5	462.9	464.5	428.6	129.3	630.8	349.7	436.4
"213764_s_at"	7329.7	2891.6	24352.1	19881.4	4081.5	2460.5	1800.2	6962	530.8	4847.7
"213765_at"	6177.5	4548.5	24145.4	17466.4	5521.6	2240.5	1137.4	6979.1	462.4	4108.6
"213766_x_at"	5350.9	4382.8	3503.8	3372.1	4969.7	4425.4	3709.8	3707.3	4980.5	3993.7
"213767_at"	16.4	8.7	31.6	28.5	28.1	20.1	76.8	23.9	79.1	47.5
"213768_s_at"	196.9	161.4	34.1	225.8	30	134.3	238.5	38.1	46.6	153.6
"213769_at"	196.1	96.3	189.4	50	105.4	206.4	388.5	183.5	46.9	183.9
"213770_at"	93.8	86.5	21.8	24.4	134.6	52.7	102.1	100.8	84	213.4
"213771_at"	298.5	632	94.4	128.2	381.6	1092.7	671	694.6	1040.7	675.3
"213772_s_at"	540.5	351.6	324.9	410.9	571.1	736.8	715.8	371.9	546.5	223.8
"213773_x_at"	2093.4	1972.2	2379.7	2270.8	2775.7	2675.7	2282.7	2477	2360.9	2368.6
"213774_s_at"	38.4	38.7	73.2	7.6	101.8	19.7	85.7	20.5	16.8	117.8
"213775_x_at"	4202.2	4780.9	3951.5	4373.4	3394	3719.4	3453.2	3166	3771.7	2980.6
"213776_at"	275.2	218.7	290.2	267.8	202.3	347.5	194.3	134.2	314.1	246.9
"213777_s_at"	47.4	64.4	97.6	8.6	34.1	19.5	111.3	51.4	37.4	16.8
"213778_x_at"	249.7	155.9	289.4	313	290.5	279.7	421	156.3	333.4	164.8
"213779_at"	203.1	267.8	79	88.1	206.5	182.8	582.4	308.5	452.4	137.8
"213780_at"	2.8	50.2	4	2.7	18.7	12.3	148.4	4.3	23.1	10.9
"213781_at"	11.9	9.1	35.9	27.6	123.7	108.8	106.3	191.1	122.6	32.1
"213782_s_at"	69.5	6.5	239.7	115.3	591.4	62.7	119.6	415.2	78.5	11.2
"213783_at"	29	41.6	27.9	14.4	45.6	24.9	205.3	122.2	30.3	111.8
"213784_at"	346.7	386.7	290.4	338.8	308.6	303.5	944.2	262	430.1	336.4
"213785_at"	953.4	480.4	581.4	615.3	734.4	358.7	144.7	332	472.7	457.3
"213786_at"	1817.4	1993	1435	1688.9	1230.1	1411.9	899.2	1537.2	1210.2	985.6
"213787_s_at"	1101.8	1646.6	1807.1	1072.9	2068.1	1606.2	1816	1359.7	1135.8	1330.1
"213788_s_at"	2001.9	1709.2	1480.1	1102.4	1552.7	1416.8	2158.1	1886	2306.7	2598.9
"213789_at"	729.5	565.4	958.7	502.2	283.9	377.7	581.3	536.7	433.6	717.7
"213790_at"	5732.4	14151.8	4344	18107.7	5902	3152.1	2497.8	2830.8	1644.8	4140.9
"213791_at"	17570.2	12641.6	23879.3	24945.7	4910.8	3858.1	2993.7	6227.2	7431.9	8296.3
"213792_s_at"	525.9	592.9	473.3	818.1	383.5	1563.5	508	589.3	856.5	404
"213793_s_at"	2616	2843.9	1038	917.8	1525.2	2887	2941.3	1603.6	1630.5	1644.3
"213794_s_at"	2086.1	2026.8	2801.9	2505.8	2893.2	1558.1	2102.6	2147.8	2264.6	2268.7
"213795_s_at"	1345.4	1178.4	1214.7	989	927.5	1995.3	1756.6	1859.4	1447.2	1463.8
"213796_at"	3.2	13.5	6.3	3.8	5.7	62.7	58.6	14.1	4.8	4.9
"213797_at"	298.5	68.4	2577.2	1976.7	317.3	352.7	523.8	1112.3	149.9	6.6
"213798_s_at"	15716.5	24932.9	21331.5	13716.8	27502.9	20432.3	19690	27590.5	13630.1	21458.1
"213799_s_at"	638.6	938.7	890.2	616.6	555.9	407.7	431.1	860.7	929.7	987.1
"213800_at"	2655	1069.1	4076	5254.8	2032.7	2058.4	3503.9	1813.3	2075.8	1979.3
"213801_x_at"	70363.2	53159	58139.4	57852	66061.1	75812.3	88517.5	58125.4	90826.7	70028
"213802_at"	368.7	352.8	646.5	883	80.7	203.4	174	409.4	6.6	264.3
"213803_at"	5891.7	4869.3	2936.2	5627.7	3003.4	4006.8	2620.6	5035.6	6353.5	4131.6
"213804_at"	651	877.3	689.1	637.4	357.5	825.4	959.7	614.4	420.5	714.9
"213805_at"	1656.2	1253.6	1565.7	1719.4	779.2	766.2	665.9	1550.5	1802.2	933.2
"213806_at"	28.9	13.2	28.9	9.5	19.4	44.2	99.1	17.2	122.5	39.1
"213807_x_at"	1233.6	2249.8	1611.7	462.4	1785.6	533.5	679.4	2446.7	727.7	1070.5
"213808_at"	62.6	13.4	77.8	173.6	4	7.1	255.6	88.2	7	104.8
"213809_x_at"	21.3	38	10.1	18	70.1	49	111.2	36.2	86.4	53.5
"213810_s_at"	178.5	240.8	210.1	202	274.3	97.2	179.3	54.7	30.2	209.8
"213811_x_at"	4383.3	3787.9	2202.2	2700.3	3168.9	3710.8	2298.5	2535.7	3088.8	2505.7
"213812_s_at"	7957.4	8334.5	5226.8	5383	2477.6	10865.8	4309.1	4726.9	7128.6	7571.5
"213813_x_at"	627.2	487.3	651.8	454.6	671.5	1133.3	1227.2	1156.4	420.9	1127.5
"213814_s_at"	32.8	162.6	80.6	26.5	4.7	108.7	303.3	20	21.8	29.9
"213815_x_at"	473.1	618.6	415.9	561.4	762.6	702.3	975.8	751	682.4	541.9
"213816_s_at"	279.7	461	298.7	157.1	418.8	105.1	214.6	522.5	238.8	371.8
"213817_at"	360.2	84.6	308.1	790.1	494	232.1	145.7	183.6	548.8	331.3
"213818_x_at"	35.1	69.6	18.4	35.1	84.7	118.2	197.6	46.2	84.1	59.6
"213819_s_at"	166.5	362.5	442.7	233.4	169.9	215	319.9	88.7	183.4	275.6
"213820_s_at"	821.9	506.8	430.6	748.7	566.6	881.7	983.4	919	886.7	501.6
"213821_s_at"	38.9	34.4	13.5	14.4	19.6	44.5	147.4	35.6	136.1	53.3
"213822_s_at"	574.9	699.2	1994	454.4	1126.8	476.7	551.1	515	639.4	690.9
"213823_at"	726.2	930.9	533.5	610.4	294.4	2035.6	1844.9	947.1	1364.9	900.5
"213824_at"	72.6	74.8	34.9	19.5	45.4	149.4	46.6	22.9	11.3	175.8
"213825_at"	132.7	78	58.4	44.9	58.7	50.4	290.1	51.5	167.4	45
"213826_s_at"	323.3	429.6	258.5	340.9	471.7	419.5	571.8	187.3	188.4	379.8
"213827_at"	462.4	371.7	255.5	298.7	389.5	98.9	152.7	740	440	420.3
"213828_x_at"	40099.8	35126.7	36460.4	39381	43630.6	46157.5	45309.2	37667.4	45158.8	43455.7
"213829_x_at"	211.4	504	384.8	394.8	403.1	637.5	521.6	527.9	254.5	491.3
"213830_at"	103.5	34.9	10.8	31.5	92	21.7	479.1	14	46.2	29.5
"213831_at"	37.2	46	7.4	86.3	12.9	17.1	74	158.9	87.9	87.4
"213832_at"	156.6	323.8	234.5	182.5	227.6	865.9	131.7	219.7	325.9	434.5
"213833_x_at"	146.5	17.9	82.2	151	25.8	81.5	235.4	149.4	71.8	179.4
